hash_id	audio_path	duration	annotator_emo	golden_emo	annotator_id	speaker_text	speaker_emo	source_id
6525dd39e56254c9750323cd2666cc31	wavs/6525dd39e56254c9750323cd2666cc31.wav	5.386625	neutral		9bef61461f6aa9b986276c183363d6e4	миллионер спрятал жену десять лет	neutral	f95555ede23111ea850cb5ce3ac538bf
05ddd874600da96f2bc8816c81476491	wavs/05ddd874600da96f2bc8816c81476491.wav	3.9	neutral		a8d5702a52a08ad33bd2cbe36a417fd0	афина что ты делаешь	neutral	97a6e36c816d47e37431d4879382ed71
03c075e05719bef4edec79ee96e8cb06	wavs/03c075e05719bef4edec79ee96e8cb06.wav	5.2263125	neutral		9bef61461f6aa9b986276c183363d6e4	алексей петрович тридцать лет в тайге	neutral	39abed65a4e203801313d46ce08cc344
670411d340efa246233537278c2d19c2	wavs/670411d340efa246233537278c2d19c2.wav	3.5	neutral		9bef61461f6aa9b986276c183363d6e4	а кто здесь не прав	neutral	0b32eeeab94049a9889d2d4e7cd0d441
03c075e05719bef4edec79ee96e8cb06	wavs/03c075e05719bef4edec79ee96e8cb06.wav	5.2263125	neutral		138cab2095edb1abf596135a5f48243e	алексей петрович тридцать лет в тайге	neutral	39abed65a4e203801313d46ce08cc344
670411d340efa246233537278c2d19c2	wavs/670411d340efa246233537278c2d19c2.wav	3.5	neutral		138cab2095edb1abf596135a5f48243e	а кто здесь не прав	neutral	0b32eeeab94049a9889d2d4e7cd0d441
f5873da5661d846a010e76ed6b84ec4f	wavs/f5873da5661d846a010e76ed6b84ec4f.wav	3.76125	neutral		a8d5702a52a08ad33bd2cbe36a417fd0	сколько высота	neutral	21fb32f4070458e28b0971573519bf38
d18ebb463117e347b79c3594af2c9dbc	wavs/d18ebb463117e347b79c3594af2c9dbc.wav	1.926875	neutral		a8d5702a52a08ad33bd2cbe36a417fd0	какой хип хоп	neutral	e0f2921cb7581dc6a8f210005cfb86b8
f856d74284268d37afe7405c634f9afc	wavs/f856d74284268d37afe7405c634f9afc.wav	2.4145	neutral		a8d5702a52a08ad33bd2cbe36a417fd0	в чем	neutral	28245faacb3c27e84322dc9547f667ff
17254a8b506a53f1bd8b5eacb672357f	wavs/17254a8b506a53f1bd8b5eacb672357f.wav	3.6269375	neutral		a8d5702a52a08ad33bd2cbe36a417fd0	а вы можете нести афину	neutral	22a70af9483d70b6ca993f68ecd04547
f856d74284268d37afe7405c634f9afc	wavs/f856d74284268d37afe7405c634f9afc.wav	2.4145	neutral		9bef61461f6aa9b986276c183363d6e4	в чем	neutral	28245faacb3c27e84322dc9547f667ff
17254a8b506a53f1bd8b5eacb672357f	wavs/17254a8b506a53f1bd8b5eacb672357f.wav	3.6269375	neutral		9bef61461f6aa9b986276c183363d6e4	а вы можете нести афину	neutral	22a70af9483d70b6ca993f68ecd04547
f856d74284268d37afe7405c634f9afc	wavs/f856d74284268d37afe7405c634f9afc.wav	2.4145	neutral		138cab2095edb1abf596135a5f48243e	в чем	neutral	28245faacb3c27e84322dc9547f667ff
17254a8b506a53f1bd8b5eacb672357f	wavs/17254a8b506a53f1bd8b5eacb672357f.wav	3.6269375	neutral		138cab2095edb1abf596135a5f48243e	а вы можете нести афину	neutral	22a70af9483d70b6ca993f68ecd04547
ff145d21ff6ae31f8e63c352ee74a0ae	wavs/ff145d21ff6ae31f8e63c352ee74a0ae.wav	6.66	neutral		a8d5702a52a08ad33bd2cbe36a417fd0	а я где нахожусь	neutral	da0dac73643e4024b9c0a2c2e3b396d6
6ca37da1055e106be6912788c72cc00b	wavs/6ca37da1055e106be6912788c72cc00b.wav	4.6	neutral		a8d5702a52a08ad33bd2cbe36a417fd0	давай расскажи что нибудь	neutral	38eb095267e49116f5f79baac00785e2
9f57e66ab6359473c62d020728843e1b	wavs/9f57e66ab6359473c62d020728843e1b.wav	4.6930000000000005	neutral		37d4f3cc2a4f5e44a317c7dd34d7d65d	женские половые органы	neutral	7d8ba977598019d85a074175f1aa8e9b
40faf2d1e64d7ca9c4808ad38ea51cd5	wavs/40faf2d1e64d7ca9c4808ad38ea51cd5.wav	3.34325	neutral		37d4f3cc2a4f5e44a317c7dd34d7d65d	так ты мне поможешь	neutral	eba8effa887c249ea78493e720a1345d
eaffd7b3157c31667bf4e7c5375348f4	wavs/eaffd7b3157c31667bf4e7c5375348f4.wav	4.54	neutral		37d4f3cc2a4f5e44a317c7dd34d7d65d	давай попробуйте предложить	neutral	3b309263f10b201fb4dc3f396991ca06
8f1bd01ee7279a12a6a6c3bf8cfbdec0	wavs/8f1bd01ee7279a12a6a6c3bf8cfbdec0.wav	3.46	neutral		138cab2095edb1abf596135a5f48243e	подключись	neutral	abcd8ff9b229bc200d98d8abd80e2beb
eaffd7b3157c31667bf4e7c5375348f4	wavs/eaffd7b3157c31667bf4e7c5375348f4.wav	4.54	neutral		138cab2095edb1abf596135a5f48243e	давай попробуйте предложить	neutral	3b309263f10b201fb4dc3f396991ca06
9f57e66ab6359473c62d020728843e1b	wavs/9f57e66ab6359473c62d020728843e1b.wav	4.6930000000000005	neutral		138cab2095edb1abf596135a5f48243e	женские половые органы	neutral	7d8ba977598019d85a074175f1aa8e9b
40faf2d1e64d7ca9c4808ad38ea51cd5	wavs/40faf2d1e64d7ca9c4808ad38ea51cd5.wav	3.34325	neutral		138cab2095edb1abf596135a5f48243e	так ты мне поможешь	neutral	eba8effa887c249ea78493e720a1345d
eaffd7b3157c31667bf4e7c5375348f4	wavs/eaffd7b3157c31667bf4e7c5375348f4.wav	4.54	neutral		a8d5702a52a08ad33bd2cbe36a417fd0	давай попробуйте предложить	neutral	3b309263f10b201fb4dc3f396991ca06
9f57e66ab6359473c62d020728843e1b	wavs/9f57e66ab6359473c62d020728843e1b.wav	4.6930000000000005	neutral		a8d5702a52a08ad33bd2cbe36a417fd0	женские половые органы	neutral	7d8ba977598019d85a074175f1aa8e9b
1ffbb58420ac69d0ea62f4861cbd51dc	wavs/1ffbb58420ac69d0ea62f4861cbd51dc.wav	4.78	neutral		8acabbb485aaa21f57d210d6b83f3326	сколько времени хранятся у тебя блоги	neutral	e23afa35bb35f57cc88036a76dce9ca8
30948a7dcb2d1b94809eaa85255d83d3	wavs/30948a7dcb2d1b94809eaa85255d83d3.wav	6.359875	neutral		8acabbb485aaa21f57d210d6b83f3326	смотреть пару из будущего в интернете	neutral	c29c6267bff8bca024d6c392842f5579
7210b234fadfa04bdcf4482cc85883d8	wavs/7210b234fadfa04bdcf4482cc85883d8.wav	4.06	neutral		8acabbb485aaa21f57d210d6b83f3326	расскажи о sberbox топ	neutral	b1a0b84cbe719c5a9f453cd91a0052e9
4a8e2e909b7add5857b9f4856591b6d0	wavs/4a8e2e909b7add5857b9f4856591b6d0.wav	2.6466875	neutral		8acabbb485aaa21f57d210d6b83f3326	готовый сейчас	neutral	95fd75e194834bd08af83b55fc7467af
45a69446679b460275f904b2cbd3b02b	wavs/45a69446679b460275f904b2cbd3b02b.wav	5.28	neutral		8acabbb485aaa21f57d210d6b83f3326	тока боб обновление с emoji	neutral	8d912022a064613108789cd33ec6d776
45a69446679b460275f904b2cbd3b02b	wavs/45a69446679b460275f904b2cbd3b02b.wav	5.28	neutral		9bef61461f6aa9b986276c183363d6e4	тока боб обновление с emoji	neutral	8d912022a064613108789cd33ec6d776
4a8e2e909b7add5857b9f4856591b6d0	wavs/4a8e2e909b7add5857b9f4856591b6d0.wav	2.6466875	neutral		9bef61461f6aa9b986276c183363d6e4	готовый сейчас	neutral	95fd75e194834bd08af83b55fc7467af
7210b234fadfa04bdcf4482cc85883d8	wavs/7210b234fadfa04bdcf4482cc85883d8.wav	4.06	neutral		9bef61461f6aa9b986276c183363d6e4	расскажи о sberbox топ	neutral	b1a0b84cbe719c5a9f453cd91a0052e9
1ffbb58420ac69d0ea62f4861cbd51dc	wavs/1ffbb58420ac69d0ea62f4861cbd51dc.wav	4.78	neutral		9bef61461f6aa9b986276c183363d6e4	сколько времени хранятся у тебя блоги	neutral	e23afa35bb35f57cc88036a76dce9ca8
30948a7dcb2d1b94809eaa85255d83d3	wavs/30948a7dcb2d1b94809eaa85255d83d3.wav	6.359875	neutral		9bef61461f6aa9b986276c183363d6e4	смотреть пару из будущего в интернете	neutral	c29c6267bff8bca024d6c392842f5579
db4e0aab6a47b94707325a9e0e2ebe02	wavs/db4e0aab6a47b94707325a9e0e2ebe02.wav	3.690375	neutral		37d4f3cc2a4f5e44a317c7dd34d7d65d	салют точка сколько лет	neutral	80ab45e9ccb51c96f5fbcd6eee290127
f9f8a8e61e7905560ffefff017745ac7	wavs/f9f8a8e61e7905560ffefff017745ac7.wav	5.38	neutral		37d4f3cc2a4f5e44a317c7dd34d7d65d	я тоже вот тебе учу hotel	neutral	297e37c5250f5f4d24f64890a54d823b
6ba079b10e25ece766794841103a9c70	wavs/6ba079b10e25ece766794841103a9c70.wav	2.76275	neutral		37d4f3cc2a4f5e44a317c7dd34d7d65d	прикаком	neutral	d3a69365fc35b66a299f9743e437cbd7
1f8817b89bde2c484c5bdb3e9bd43613	wavs/1f8817b89bde2c484c5bdb3e9bd43613.wav	3.273625	neutral		a8d5702a52a08ad33bd2cbe36a417fd0	joy ы	neutral	d14f26ddc880381a47bc014aac2b512b
8958d29e2c31c9afb3f11adf6d1a6b5b	wavs/8958d29e2c31c9afb3f11adf6d1a6b5b.wav	4.6	neutral		a8d5702a52a08ad33bd2cbe36a417fd0	я хочу прожарка	neutral	307f39e8e195b5cca225b52ddd303ad8
8958d29e2c31c9afb3f11adf6d1a6b5b	wavs/8958d29e2c31c9afb3f11adf6d1a6b5b.wav	4.6	neutral		138cab2095edb1abf596135a5f48243e	я хочу прожарка	neutral	307f39e8e195b5cca225b52ddd303ad8
1f8817b89bde2c484c5bdb3e9bd43613	wavs/1f8817b89bde2c484c5bdb3e9bd43613.wav	3.273625	neutral		138cab2095edb1abf596135a5f48243e	joy ы	neutral	d14f26ddc880381a47bc014aac2b512b
1aa78562617fbd2f12b4933b63569de7	wavs/1aa78562617fbd2f12b4933b63569de7.wav	4.98	neutral		8acabbb485aaa21f57d210d6b83f3326	только анюта что она сделала	neutral	17eb18e76c782dd6c337080787a6d87f
1aa78562617fbd2f12b4933b63569de7	wavs/1aa78562617fbd2f12b4933b63569de7.wav	4.98	neutral		9bef61461f6aa9b986276c183363d6e4	только анюта что она сделала	neutral	17eb18e76c782dd6c337080787a6d87f
ae54f9aef7a784b319ed0adee440c11e	wavs/ae54f9aef7a784b319ed0adee440c11e.wav	7.28	neutral		9bef61461f6aa9b986276c183363d6e4	почему временной контент недоступен	neutral	85aaa793290e629af2db6f05e82a6a8a
b6dec8068a9d994080bf0a82270a999c	wavs/b6dec8068a9d994080bf0a82270a999c.wav	5.64	neutral		8acabbb485aaa21f57d210d6b83f3326	а самая быстрая птица	neutral	d860077017f8c10fcb6e6229c7ca1d4f
3c592f03aabfa9e934263cdb0cc45c47	wavs/3c592f03aabfa9e934263cdb0cc45c47.wav	4.06	neutral		9bef61461f6aa9b986276c183363d6e4	кинокомпания ств	neutral	53bc7ed3fa387a105c939429b0b16960
b320515caffd95e58452a6ae471abca1	wavs/b320515caffd95e58452a6ae471abca1.wav	4.063125	neutral		9bef61461f6aa9b986276c183363d6e4	монастырь ерсонской области	neutral	e44a64473f5776b02daec2c701c344a4
bfe523ee3426b26d21fca7c8fc2ce20b	wavs/bfe523ee3426b26d21fca7c8fc2ce20b.wav	4.71325	neutral		9bef61461f6aa9b986276c183363d6e4	в годах сколько составит полет	neutral	da4119f1b644efaabff3516ac2f0a771
2bfaa728c915baf5465d610243f976cb	wavs/2bfaa728c915baf5465d610243f976cb.wav	3.64	neutral		a7869b2592649ccd9a7b89f8e068b0ca	даже не знаю	neutral	8fdd37d08a1edd4c3f05f3df1e1d4a8d
56d25aa32cecbd2f70c2ac7c49da415b	wavs/56d25aa32cecbd2f70c2ac7c49da415b.wav	3.4	neutral		9bef61461f6aa9b986276c183363d6e4	максимум	neutral	e2d693fd4a039a9f41dc5c22d0a83dda
a850f084e622e5769d476ca7a2a13701	wavs/a850f084e622e5769d476ca7a2a13701.wav	4.08	neutral		9bef61461f6aa9b986276c183363d6e4	какая у тебя порода собаки	neutral	0505c1dc7421c794b68ea6c5f8a9e872
83b42d0a6c33595ae5af0ff1d931c04c	wavs/83b42d0a6c33595ae5af0ff1d931c04c.wav	5.0	neutral		9bef61461f6aa9b986276c183363d6e4	какие тараканы	neutral	2822f0e6c3de5f4d4bb0e35824ed1638
7da69d932c19095b8aa5f1290bd5541c	wavs/7da69d932c19095b8aa5f1290bd5541c.wav	4.76	neutral		9bef61461f6aa9b986276c183363d6e4	отлично на хочешь	neutral	3e601ea17465d1671fcf9435b256dc91
7da69d932c19095b8aa5f1290bd5541c	wavs/7da69d932c19095b8aa5f1290bd5541c.wav	4.76	neutral		8acabbb485aaa21f57d210d6b83f3326	отлично на хочешь	neutral	3e601ea17465d1671fcf9435b256dc91
a850f084e622e5769d476ca7a2a13701	wavs/a850f084e622e5769d476ca7a2a13701.wav	4.08	neutral		8acabbb485aaa21f57d210d6b83f3326	какая у тебя порода собаки	neutral	0505c1dc7421c794b68ea6c5f8a9e872
56d25aa32cecbd2f70c2ac7c49da415b	wavs/56d25aa32cecbd2f70c2ac7c49da415b.wav	3.4	neutral		8acabbb485aaa21f57d210d6b83f3326	максимум	neutral	e2d693fd4a039a9f41dc5c22d0a83dda
83b42d0a6c33595ae5af0ff1d931c04c	wavs/83b42d0a6c33595ae5af0ff1d931c04c.wav	5.0	neutral		8acabbb485aaa21f57d210d6b83f3326	какие тараканы	neutral	2822f0e6c3de5f4d4bb0e35824ed1638
ce85fbe48ea7cbfc1eb4c77855b55b2b	wavs/ce85fbe48ea7cbfc1eb4c77855b55b2b.wav	2.2823125	neutral		9bef61461f6aa9b986276c183363d6e4	вот и все	neutral	b9418c4fb33eca236ed658a210450a32
f867d918934e63ce9c6ac3a99a475f72	wavs/f867d918934e63ce9c6ac3a99a475f72.wav	5.44	neutral		9bef61461f6aa9b986276c183363d6e4	давай секретарем смешной кулиев	neutral	09d6f229d7313414d20e09cb5b972952
ce85fbe48ea7cbfc1eb4c77855b55b2b	wavs/ce85fbe48ea7cbfc1eb4c77855b55b2b.wav	2.2823125	neutral		8acabbb485aaa21f57d210d6b83f3326	вот и все	neutral	b9418c4fb33eca236ed658a210450a32
391ea424d5c8cdb30bbb2976b8c6e09e	wavs/391ea424d5c8cdb30bbb2976b8c6e09e.wav	2.6466875	neutral		8acabbb485aaa21f57d210d6b83f3326	что такое меч	neutral	a03199ae1aa5b371ab1d0ae599914920
f867d918934e63ce9c6ac3a99a475f72	wavs/f867d918934e63ce9c6ac3a99a475f72.wav	5.44	neutral		8acabbb485aaa21f57d210d6b83f3326	давай секретарем смешной кулиев	neutral	09d6f229d7313414d20e09cb5b972952
e895b99c96d17497670e0cc988b18596	wavs/e895b99c96d17497670e0cc988b18596.wav	2.92	neutral		9bef61461f6aa9b986276c183363d6e4	отбой	neutral	154c70fd3645d56544b9fe8f0136b409
c6b242e9b4670ac565f4ff657dd7f950	wavs/c6b242e9b4670ac565f4ff657dd7f950.wav	2.687625	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	песня малявка	neutral	a5308e7f818d24718d83ca4c4ff71e03
ec58b9f585273402fdde664921d73064	wavs/ec58b9f585273402fdde664921d73064.wav	3.12	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	что такое история	neutral	a1cb0f757cf526fbf026e653d7b30c69
43b823f5ea2f159a4ed21353c57b16d2	wavs/43b823f5ea2f159a4ed21353c57b16d2.wav	7.2	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	я многих	neutral	3832d96bb4c3753c9f064880dc028b57
d3d153206d90d0a56678007f11de9e70	wavs/d3d153206d90d0a56678007f11de9e70.wav	5.2	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	нет спасибо мне игры нужны ты долго грузишь	neutral	0b32eeeab94049a9889d2d4e7cd0d441
99b57557b5461dd921bae3a54c7e911d	wavs/99b57557b5461dd921bae3a54c7e911d.wav	2.507375	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	как обработать кирпичную стену	neutral	c084c7c8d67241dd5f71a3fd91fabd99
c9ff47290cbba6f3520183f044211341	wavs/c9ff47290cbba6f3520183f044211341.wav	5.12	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	бла бла бла	neutral	ccb5c7223f68333838926a6a5a96b0f6
a173b087aa0d19dcfa3109c31a9269cf	wavs/a173b087aa0d19dcfa3109c31a9269cf.wav	4.36	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	лондон лондонский	neutral	b18af2a906d756703db2cb2f3586afdd
6098a027c9c432c88e80d20cf956ddd2	wavs/6098a027c9c432c88e80d20cf956ddd2.wav	2.047625	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	а может	neutral	9c921553e50bf9ed2a3963e8652a4085
e5386e442f9aae3697cfdf5129da82da	wavs/e5386e442f9aae3697cfdf5129da82da.wav	3.18075	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	я говорю ты кобыла	neutral	b6c340b7faa7f427579aebc33e2de49a
4e1cc5599ffe8ccce0ca7aa0417fe9d4	wavs/4e1cc5599ffe8ccce0ca7aa0417fe9d4.wav	4.88	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	афина с тобой можно разговаривать	neutral	179c91e71b45efff9abafd7a2e81c5c9
85230e77b9fa74486bc920884e894823	wavs/85230e77b9fa74486bc920884e894823.wav	3.94	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	франция	neutral	a1f3dd4fa70b1d316278ffe94842e698
9777ec89713405ad4784d8954f393e09	wavs/9777ec89713405ad4784d8954f393e09.wav	3.34	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	что мне нарисовать	neutral	109fb5a99906be9ead4080da3af677b2
4f52ec822d71bb9a0c53dfa45abf3a1f	wavs/4f52ec822d71bb9a0c53dfa45abf3a1f.wav	1.6625	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	а чего готово	neutral	03227e3084a483f8c3a06dedacd32b23
794757e735ed2ea1b7d27a78ddf0206f	wavs/794757e735ed2ea1b7d27a78ddf0206f.wav	2.005	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	не упускай возможность	neutral	54d91f4366180e16331fb5131c034fc6
bae4079a497902517ec1f7fc1ef6cf50	wavs/bae4079a497902517ec1f7fc1ef6cf50.wav	2.56	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	их нет	neutral	9e150acec1d003b9a402a6c24933c065
fcd93e4b61aba6af93cc429f37c62113	wavs/fcd93e4b61aba6af93cc429f37c62113.wav	6.42	neutral		15ec70ecfec1aa27761283d752518e43	покажи город нант	neutral	1ce1bcbdf43e7d4d64a2c1b5bfb1b642
4784d284c50abaec7dba25703cd77330	wavs/4784d284c50abaec7dba25703cd77330.wav	3.5	neutral		15ec70ecfec1aa27761283d752518e43	карен черноморских	neutral	b2ff9057bb8ad48d8b401b54c87ad55a
eec55d14fefe45192986c5bd0bd9fb04	wavs/eec55d14fefe45192986c5bd0bd9fb04.wav	3.92	neutral		15ec70ecfec1aa27761283d752518e43	музей музей	neutral	37579748755a581be797117a76296188
89be0adccfc4714ab7f000196b2df909	wavs/89be0adccfc4714ab7f000196b2df909.wav	3.98	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	а ты сосешь	neutral	f7974fabcb4bfeb5fb7922691596da96
8023bcdbb1ddc8b373d5a620698c408f	wavs/8023bcdbb1ddc8b373d5a620698c408f.wav	3.86	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	ты мне пишешь ногу	neutral	14fb2749b519b01bc8f41d6803ea5907
2f796f1e9454d2e89395a825d01afe5b	wavs/2f796f1e9454d2e89395a825d01afe5b.wav	5.595625	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	интересная программа про страны острова	neutral	563d5fb0299554d164b7165703d3daf2
539adb765178cbf36cdf09c12674e74d	wavs/539adb765178cbf36cdf09c12674e74d.wav	3.064625	neutral		9db172e05d2daa0e03dac276e3c19685	получить воровать	neutral	c084c7c8d67241dd5f71a3fd91fabd99
1830c0e82ccf9ff78a79d4635057608e	wavs/1830c0e82ccf9ff78a79d4635057608e.wav	4.7	neutral		15ec70ecfec1aa27761283d752518e43	что такое февральская революция	neutral	7663b0f466bbeb968d524268f0d8022f
2bfaa728c915baf5465d610243f976cb	wavs/2bfaa728c915baf5465d610243f976cb.wav	3.64	neutral		86c9e0e5dec30c1dd577bcb8b19142d3	даже не знаю	neutral	8fdd37d08a1edd4c3f05f3df1e1d4a8d
ec58b9f585273402fdde664921d73064	wavs/ec58b9f585273402fdde664921d73064.wav	3.12	neutral		15ec70ecfec1aa27761283d752518e43	что такое история	neutral	a1cb0f757cf526fbf026e653d7b30c69
43b823f5ea2f159a4ed21353c57b16d2	wavs/43b823f5ea2f159a4ed21353c57b16d2.wav	7.2	neutral		15ec70ecfec1aa27761283d752518e43	я многих	neutral	3832d96bb4c3753c9f064880dc028b57
d3d153206d90d0a56678007f11de9e70	wavs/d3d153206d90d0a56678007f11de9e70.wav	5.2	neutral		9db172e05d2daa0e03dac276e3c19685	нет спасибо мне игры нужны ты долго грузишь	neutral	0b32eeeab94049a9889d2d4e7cd0d441
99b57557b5461dd921bae3a54c7e911d	wavs/99b57557b5461dd921bae3a54c7e911d.wav	2.507375	neutral		9db172e05d2daa0e03dac276e3c19685	как обработать кирпичную стену	neutral	c084c7c8d67241dd5f71a3fd91fabd99
6098a027c9c432c88e80d20cf956ddd2	wavs/6098a027c9c432c88e80d20cf956ddd2.wav	2.047625	neutral		15ec70ecfec1aa27761283d752518e43	а может	neutral	9c921553e50bf9ed2a3963e8652a4085
a173b087aa0d19dcfa3109c31a9269cf	wavs/a173b087aa0d19dcfa3109c31a9269cf.wav	4.36	neutral		15ec70ecfec1aa27761283d752518e43	лондон лондонский	neutral	b18af2a906d756703db2cb2f3586afdd
85230e77b9fa74486bc920884e894823	wavs/85230e77b9fa74486bc920884e894823.wav	3.94	neutral		15ec70ecfec1aa27761283d752518e43	франция	neutral	a1f3dd4fa70b1d316278ffe94842e698
9777ec89713405ad4784d8954f393e09	wavs/9777ec89713405ad4784d8954f393e09.wav	3.34	neutral		15ec70ecfec1aa27761283d752518e43	что мне нарисовать	neutral	109fb5a99906be9ead4080da3af677b2
4e1cc5599ffe8ccce0ca7aa0417fe9d4	wavs/4e1cc5599ffe8ccce0ca7aa0417fe9d4.wav	4.88	neutral		15ec70ecfec1aa27761283d752518e43	афина с тобой можно разговаривать	neutral	179c91e71b45efff9abafd7a2e81c5c9
794757e735ed2ea1b7d27a78ddf0206f	wavs/794757e735ed2ea1b7d27a78ddf0206f.wav	2.005	neutral		15ec70ecfec1aa27761283d752518e43	не упускай возможность	neutral	54d91f4366180e16331fb5131c034fc6
4f52ec822d71bb9a0c53dfa45abf3a1f	wavs/4f52ec822d71bb9a0c53dfa45abf3a1f.wav	1.6625	neutral		15ec70ecfec1aa27761283d752518e43	а чего готово	neutral	03227e3084a483f8c3a06dedacd32b23
bae4079a497902517ec1f7fc1ef6cf50	wavs/bae4079a497902517ec1f7fc1ef6cf50.wav	2.56	neutral		15ec70ecfec1aa27761283d752518e43	их нет	neutral	9e150acec1d003b9a402a6c24933c065
9726212862a30d42b0127c10272b9939	wavs/9726212862a30d42b0127c10272b9939.wav	3.34	neutral		15ec70ecfec1aa27761283d752518e43	не совсем понимаю	neutral	9186149db92ed57ce37bb3bd05480909
cac1c7cc06da78420ce76d1e328144a1	wavs/cac1c7cc06da78420ce76d1e328144a1.wav	2.56	neutral		15ec70ecfec1aa27761283d752518e43	мифология	neutral	bd78f079676fa5f1ed17253c9a440cc6
9726212862a30d42b0127c10272b9939	wavs/9726212862a30d42b0127c10272b9939.wav	3.34	neutral		bce4dc6a28c682ab6399d2439c215dcb	не совсем понимаю	neutral	9186149db92ed57ce37bb3bd05480909
cac1c7cc06da78420ce76d1e328144a1	wavs/cac1c7cc06da78420ce76d1e328144a1.wav	2.56	neutral		bce4dc6a28c682ab6399d2439c215dcb	мифология	neutral	bd78f079676fa5f1ed17253c9a440cc6
8c8b114679109da51ae0fba654ed97e9	wavs/8c8b114679109da51ae0fba654ed97e9.wav	2.2823125	neutral		bce4dc6a28c682ab6399d2439c215dcb	что такое комас	neutral	3a43c0cc0cf5a78baeea6eb279a2e1e8
1210afcc23cd5f0efb275a6205792a95	wavs/1210afcc23cd5f0efb275a6205792a95.wav	4.0166875	neutral		15ec70ecfec1aa27761283d752518e43	кто живет в чернобыле	neutral	f80dbc738cf7b0e20e763237a8f70c8f
76a13a3f5d4feb8fabd01fe86697cfbd	wavs/76a13a3f5d4feb8fabd01fe86697cfbd.wav	4.78	neutral		15ec70ecfec1aa27761283d752518e43	какая рыба водится в реке вильва	neutral	b9d5a1646070da04fcdd1544c2ac5898
597e9c1b8d7390db9eb6baea6d9d3344	wavs/597e9c1b8d7390db9eb6baea6d9d3344.wav	6.18	neutral		15ec70ecfec1aa27761283d752518e43	где живет вася юренко микрорайон лиховской	neutral	07f13540eddfbfa33e785dbe6c713668
422c84278a3b01c3b31a6d61680e6d31	wavs/422c84278a3b01c3b31a6d61680e6d31.wav	3.58	neutral		15ec70ecfec1aa27761283d752518e43	владимирская	neutral	4de67ee79cf27c8ab5c1560ca4e2c91d
a0cfae78fce2a71cef7ca4aedd65a4c4	wavs/a0cfae78fce2a71cef7ca4aedd65a4c4.wav	4.64	neutral		15ec70ecfec1aa27761283d752518e43	стоп родион	neutral	f8ac84bde11a6551bc0218d4ddc52cdb
f4b4258dbca9b759ccfd8b3d5caf2cd4	wavs/f4b4258dbca9b759ccfd8b3d5caf2cd4.wav	5.72	neutral		15ec70ecfec1aa27761283d752518e43	турнир по проезду	neutral	c2497ed7aaff804fe4ecc63491b7d752
fbcef847f9c6e9dfe0e69b5290a06b8d	wavs/fbcef847f9c6e9dfe0e69b5290a06b8d.wav	3.0	neutral		15ec70ecfec1aa27761283d752518e43	ты друг алисы да	neutral	57c7d234021e7304f12fe50b233bcbe0
13e0c8423aa25d9a261f99e5768c7f44	wavs/13e0c8423aa25d9a261f99e5768c7f44.wav	5.66	neutral		15ec70ecfec1aa27761283d752518e43	кто тебя создал назови имя	neutral	946a203282e66a435a55b1c7f10ac37b
777040577c923dcccf3a5f93a2099e7a	wavs/777040577c923dcccf3a5f93a2099e7a.wav	3.2	neutral		15ec70ecfec1aa27761283d752518e43	можешь идти спать	neutral	48dc5939ec6a9c15a61ff5e827457916
d66b5d69283d0f652ee63207f2786da3	wavs/d66b5d69283d0f652ee63207f2786da3.wav	3.9701875	neutral		15ec70ecfec1aa27761283d752518e43	что такое soft skills	neutral	57202bda6f9e8a8b2f84087b89482fc7
3ba697f1faa463971d56e0cbd949d64b	wavs/3ba697f1faa463971d56e0cbd949d64b.wav	4.6	neutral		15ec70ecfec1aa27761283d752518e43	чат приписка представляет	neutral	109fb5a99906be9ead4080da3af677b2
76a13a3f5d4feb8fabd01fe86697cfbd	wavs/76a13a3f5d4feb8fabd01fe86697cfbd.wav	4.78	neutral		0ee408cd62d04d84466dd80c53f8c2be	какая рыба водится в реке вильва	neutral	b9d5a1646070da04fcdd1544c2ac5898
1210afcc23cd5f0efb275a6205792a95	wavs/1210afcc23cd5f0efb275a6205792a95.wav	4.0166875	neutral		0ee408cd62d04d84466dd80c53f8c2be	кто живет в чернобыле	neutral	f80dbc738cf7b0e20e763237a8f70c8f
5caa202b0218aa8ed5a3717143ef402f	wavs/5caa202b0218aa8ed5a3717143ef402f.wav	3.72	neutral		15ec70ecfec1aa27761283d752518e43	кто тебя создал и как их зовут	neutral	c5615507075154b285da94f633759fd6
